video_id,item_id,release_date,status,channel_id,channel_name,subscribers,views,likes,comments,duration,live_status
2USlQxoNqx8,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5ENUQ0NjY4MTZEOEU3N0VF,2023-07-06 20:06:15+00:00,public,UCu5jfQcpRLm9xhmlSd5S8xw,Armin van Buuren,5540000,146041,4285,247,7220.0,none
OwaPgtWHTlY,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5CNEQzOEQ0NkUxMDk3NEE0,2023-07-06 21:15:33+00:00,public,UCLFiirHOF-wa3QRExEa4m8A,Nicky Romero,1540000,12853,688,48,7345.0,none
qSxSp8OcWkw,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS41OTgxMjJFMjJFMzY0RkRE,2023-07-07 06:00:08+00:00,public,UCU4gE6_3JrqOXBlA2npWiBw,TritonalTV,137000,826,46,5,3595.0,none
i-uP3jnEN-M,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS45NDk2NzVGQjQyNjM4NDAw,2023-07-07 08:00:22+00:00,public,UCO0sfpPwj3PGVVH_jiqBA6A,Future House Cloud,292000,6481,67,13,5123.0,none
dMrfbSaij_c,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5BMjhBOEJBNzUxOEI2RjY3,2023-07-07 14:00:34+00:00,public,UCPk3RMMXAfLhMJPFpQhye9g,Tiësto,6540000,61940,1901,182,3591.0,none
bMth1sjg4QE,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4zMDRGRTAyRTgyNDBBRkVD,2023-07-07 20:00:07+00:00,public,UCd61k-5ykv_4RIbQg-Mpvrg,Timmy Trumpet,656000,24099,503,41,3641.0,none
HJaM8BfkZXA,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4xODMxQkYzN0U0NUFGNUNG,2023-07-07 20:00:10+00:00,public,UCmKm7HJdOfkWLyml-fzKlVg,Afrojack,2550000,8428,263,20,3570.0,none
1KL1ChHClsg,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS42NDk2NDBFOTYzQjFBNzI2,2023-07-07 20:06:20+00:00,public,UCVE-ybBDg3UHSUylEVdPAsw,Above & Beyond,1100000,54108,1167,57,7205.0,none
hKbgZ8cGByE,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GQTM0OTUzNjI4OUVEQTE3,2023-07-07 23:00:08+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3530000,9294,304,31,1813.0,none
dKFBi6WQvMY,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS42NjEzN0NGNjM3QjREQ0E2,2023-07-08 06:06:07+00:00,public,UCGXkgynD9YyoEIVyqpaUElw,Enhanced Music,95400,2774,112,9,7205.0,none
L_BYJFMfVsQ,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44NDM1MzlDMUYxNUE2OEQw,2023-07-08 13:30:11+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3530000,3128,89,16,1116.0,none
Pin9qcki0BI,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4xNUZFQkI1QkJGMDhEMkVE,2023-07-08 13:48:10+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3530000,4544,128,16,2209.0,none
N7AZ7zdQncQ,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4yRTg0NzhGRkExQTMwQURF,2023-07-08 14:25:10+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3530000,203879,130,7,1438.0,none
uEEdXBfPlmA,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5COTE0MzNFOEZDOTdFNjg1,2023-07-08 14:49:09+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3530000,5061,149,16,1518.0,none
EgK6AGvkP7g,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5FMTYzM0ZGNEFGMzAxRkE3,2023-07-08 14:00:15+00:00,public,UCbDgBFAketcO26wz-pR6OKA,Anjunadeep,608000,24501,952,84,4854.0,none
VAkPtY00NeM,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4zRkY1RjcyNDIyMjY4OTcw,2023-07-08 14:00:16+00:00,public,UCuCFbUOszL3QkYVUWZzKH8Q,Musical Freedom,739000,1949,101,6,3647.0,none
0MytwKEuDuU,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5BMDg2RjhENTlCRDIwMTQ2,2023-07-08 15:14:10+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3530000,3001,58,8,1501.0,none
6O7rViRdJ88,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5DQjlBQjMwQTlFRkM3RDJB,2023-07-08 15:39:09+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3530000,120744,123,5,1185.0,none
v9Qcl8O7F6I,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43NzFCNDRGOEMwNUE0NkMz,2023-07-08 15:58:09+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3530000,7599,208,23,1594.0,none
B9doCqDm6To,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4wNjU1QjFCMjA5RUJDOTND,2023-07-08 16:24:07+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3530000,158592,155,15,777.0,none
MpJQd9-5CUc,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44OTc5RTc5MjE3MzA1RTY3,2023-07-08 16:00:12+00:00,public,UC-EVnno6x6-aAG6g1ZVoN3A,Oliver Heldens,855000,240,15,3,6794.0,none
_nENkT0Z-bw,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5FNzg3QjU0ODFDMENBQ0Mz,2023-07-08 18:27:10+00:00,public,UCr45VhwCBYwMfdN-gz7W_OA,Insomniac,582000,1378,69,4,5286.0,none
WF1CRCe0Ay0,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4xQUIyRDNGM0M4QTU4MkQ1,2023-07-08 18:29:42+00:00,public,UCr45VhwCBYwMfdN-gz7W_OA,Insomniac,582000,807,22,2,7203.0,none
fsyIfA_exRk,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4yRjM0MDdGMTc4RkFCMDY4,2023-07-09 14:00:25+00:00,public,UCbDgBFAketcO26wz-pR6OKA,Anjunadeep,609000,15785,554,73,7001.0,none
65sMIX7WiAI,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5EMUZCRDkxODg2NkM4NzA4,2023-07-09 15:00:09+00:00,public,UCGZXYc32ri4D0gSLPf2pZXQ,Armada Music TV,5160000,21168,327,18,3748.0,none
jGCDUvYSZOg,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5CQzc2MUU0OThGODgzREY1,2023-07-10 08:35:09+00:00,public,UCdUXAN90UQV4sxNehj5Vflw,Nora En Pure,365000,44352,1086,127,3594.0,none
IOBb7FG4Nqg,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44RUU2MDNCRTc2QUJENzM2,2023-07-10 11:00:19+00:00,public,UCGZXYc32ri4D0gSLPf2pZXQ,Armada Music TV,5160000,3410,201,41,3630.0,none
g8YbP3Hx79A,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44NkU0RkZCQTE0OUVDNzRD,2023-07-10 14:00:33+00:00,public,UC3S6m1mbQbyYed33uK3-n1w,Smash The House,336000,454,26,0,3751.0,none
E3LpoWn3YNE,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GRENBQkY2OTE2NUIyMkQ1,2023-07-10 16:00:11+00:00,public,UCpiZh3AGeTygzfmUgioOFFg,Toolroom Records,454000,2537,116,8,3600.0,none
FTRGcFMjTQI,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4yQkE4OUE0Rjg2MDE5N0Yw,2023-07-10 18:02:13+00:00,public,UCSJ4gkVC6NrvII8umztf0Ow,Lofi Girl,13100000,63188,2617,198,1982.0,none
p4X3V3eWq5E,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44REVBOUQyNUJBRDcyMTAw,2023-07-10 18:37:06+00:00,public,UCr45VhwCBYwMfdN-gz7W_OA,Insomniac,582000,1523,49,3,7230.0,none
2iuRkAUSxp4,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44MjYyQzIzMTI5QUM1NDND,2023-07-11 15:00:02+00:00,public,UCGZXYc32ri4D0gSLPf2pZXQ,Armada Music TV,5160000,3478,198,8,5879.0,none
txW5V1FAmOI,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5DMkJERUIwMEI4NkM5NEQ0,2023-07-11 16:00:08+00:00,public,UCX4sShAQf01LYjYQhG2ZgKg,Monstercat Silk,277000,15429,637,79,6023.0,none
FU5qlkTboms,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4wM0Y3MkZGRDczQzM5MkMw,2023-07-11 19:00:09+00:00,public,UCGZXYc32ri4D0gSLPf2pZXQ,Armada Music TV,5160000,24421,935,48,6462.0,none
QOYS1zjP6zk,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44NTY0RDY3MTg2RDRGQTI1,2023-07-12 07:00:16+00:00,public,UC8eXqFK48M3bBSmMO1FRgIA,drumcodeofficial,366000,13265,563,56,3670.0,none
8jWsuzKfqQE,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5DODMyMjkxRDUwRTRFOEM1,2023-07-12 08:41:22+00:00,public,UCC1qRH2kSGu7AzBwqEPVnjg,Anjunabeats,339000,4461,172,19,3736.0,none
Wf7MIBt_iVw,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS40NDFFNUM0NjFCMjZCNzE4,2023-07-12 11:11:23+00:00,public,UCB-7IEpKGIdXkgGUObE5D5A,STMPD RCRDS,531000,8325,430,54,3600.0,none
5ZHMBvpN0bU,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5CNjNBMUM2M0ExQTc4MTE4,2023-07-12 13:00:07+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3530000,8149,237,21,3722.0,none
qozFQ0NYqsU,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4yNkQ1NzY0MzVGMDYxNjAx,2023-07-12 14:02:08+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3530000,4403,104,25,3592.0,none
E1LmPz_-MpQ,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5BQTk5QUE1NDE3RTAwNTU1,2023-07-12 13:16:35+00:00,public,UC-EVnno6x6-aAG6g1ZVoN3A,Oliver Heldens,856000,88306,3330,219,7041.0,none
x7LyQT3A7ps,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS40OTJEMUZCN0JERTk1NzdC,2023-07-12 14:00:05+00:00,public,UCXvSeBDvzmPO05k-0RyB34w,Future House Music,1160000,5271,223,18,3574.0,none
quUpO_0TCTY,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43MDhEODU2Nzg3OEZDRjNF,2023-07-12 14:00:39+00:00,public,UC3S6m1mbQbyYed33uK3-n1w,Smash The House,336000,934,56,2,3311.0,none
1k_iT6JqGbU,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS42OTUwQzNBNzNBRkE1Rjg5,2023-07-12 15:01:09+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3530000,6331,179,49,3302.0,none
z590UJF7EKs,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS45NjFBQTBCMTEwRDhFNEJE,2023-07-12 15:56:08+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3530000,20572,685,90,3735.0,none
nBZn6OiB1Eg,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GQUQyNzgxMTJFRDJGNDZD,2023-07-12 16:58:10+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3530000,4389,100,8,3660.0,none
6Z6l2ewKnsg,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS40OTZCQUNCMTEwOTc2QTYw,2023-07-12 17:59:08+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3530000,9333,252,18,3469.0,none
luVvRNvKRto,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5EQUVBQ0ZBQTVFQ0VBMEQ0,2023-07-12 22:06:34+00:00,public,UCNVeD_tHABqF-fvbe20ZsPA,Aly & Fila,146000,7533,332,22,7013.0,none
YIxwCU7246E,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5CRUVDMUZGQkRDNEEzNUI1,2023-07-13 10:00:42+00:00,public,UC_FSjhzXRorZRJTLkzf3INw,W&W,1080000,375635,8747,593,5374.0,none
zBcAAd0p-nM,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS41Q0ZBQjgyNTgyNTZBMDk2,2023-07-13 13:00:09+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3540000,5449,87,11,4469.0,none
cpBWvBVbJPc,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4yNjdFODI5RUQ2REI4OUYw,2023-07-13 14:14:06+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3540000,5947,112,13,4377.0,none
HnEtTSeDIAA,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GMzMxMjY5QTVCQUExQzAz,2023-07-13 15:27:06+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3540000,5064,101,7,3498.0,none
iwok8ucUL30,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44REE4NDc4NTU5MDE3NUY5,2023-07-13 15:00:34+00:00,public,UCiiN5Ld9pGMwcYrLUJfYlCQ,Mixmash Records,137000,287,18,1,3636.0,none
xN-9VLAlJeA,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4zNjlGQ0UwMjc3RkYxM0Ey,2023-07-13 15:41:33+00:00,public,UCpDJl2EmP7Oh90Vylx0dZtA,Spinnin' Records,30100000,16961,577,19,3416.0,none
Ub5IRL6Lui8,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5DRjNGMjNDQjBDMEI1MEY0,2023-07-13 16:24:14+00:00,public,UCbDgBFAketcO26wz-pR6OKA,Anjunadeep,613000,23788,762,40,3520.0,none
ILhXImzRnfo,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS41NjI3QUNGRkM2NERDOEFB,2023-07-13 16:25:07+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3540000,14647,395,40,4320.0,none
q78x5w49nfw,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44ODA5RThFMDQwOTJGMEQx,2023-07-13 17:37:07+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3540000,88902,3035,147,4357.0,none
Vll2odeqCbk,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5EMjIyN0Q4OTlFMjI4RDBC,2023-07-13 16:45:02+00:00,public,UCNVeD_tHABqF-fvbe20ZsPA,Aly & Fila,146000,15470,686,72,10804.0,none
BdK-j_kaS-c,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5EOEI2NUE2MzI1RTA4NUVE,2023-07-13 17:00:08+00:00,public,UCpiZh3AGeTygzfmUgioOFFg,Toolroom Records,454000,3258,163,18,3704.0,none
iqGq1g68v7k,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4yRDY1NUE2QUNBQ0FGRkY5,2023-07-13 19:00:27+00:00,public,UC-EVnno6x6-aAG6g1ZVoN3A,Oliver Heldens,856000,142833,4573,256,5378.0,none
P7z5wDUyJPM,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4xMjVCNTQ1NEI2NDVCMjhF,2023-07-13 20:08:55+00:00,public,UCu5jfQcpRLm9xhmlSd5S8xw,Armin van Buuren,5550000,143948,4263,234,7225.0,none
x_gaQhRu_3k,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4zNzBDMDc0NjM3MDM1NjYw,2023-07-13 20:14:33+00:00,public,UCLFiirHOF-wa3QRExEa4m8A,Nicky Romero,1540000,9838,404,13,3495.0,none
dmeNjboeMns,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5COTIxNUZEMjY1RTRGODhC,2023-07-14 06:00:09+00:00,public,UCU4gE6_3JrqOXBlA2npWiBw,TritonalTV,137000,811,48,5,3601.0,none
ncWXCcCgYhw,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5BMjREMDIyOEE1QjQ1NDQ4,2023-07-14 08:07:48+00:00,public,UCO0sfpPwj3PGVVH_jiqBA6A,Future House Cloud,292000,7205,95,11,6716.0,none
7X8EZmnwSEA,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5BNDc1RDYwREE5MjIwMDlC,2023-07-14 14:00:08+00:00,public,UCPk3RMMXAfLhMJPFpQhye9g,Tiësto,6550000,79370,2242,140,3614.0,none
YPGC9O1WMsQ,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4wMTkxMEJCMjlFRUM4OUE2,2023-07-14 15:48:08+00:00,public,UCtZZIenge-VfCE1eAXgLd4g,Culture Shock by Vintage Culture,11900,4728,195,14,3539.0,none
P_nUoQ_qINc,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS41QTU2NUE0OUY3MTk1OTNG,2023-07-14 20:00:07+00:00,public,UCd61k-5ykv_4RIbQg-Mpvrg,Timmy Trumpet,657000,31512,674,38,3478.0,none
RLS6BY4R7IU,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5BODEwREI1MzU4NTJENzIw,2023-07-14 20:00:10+00:00,public,UCmKm7HJdOfkWLyml-fzKlVg,Afrojack,2550000,8498,278,17,3552.0,none
EgHAzBW7d2Y,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44OTI5QjcyQThEMEIzQUE0,2023-07-14 20:06:27+00:00,public,UCVE-ybBDg3UHSUylEVdPAsw,Above & Beyond,1100000,61163,1274,61,7205.0,none
gHudffOmKzg,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS42QTVEM0EzQUFENTg5OTAw,2023-07-15 06:08:53+00:00,public,UCGXkgynD9YyoEIVyqpaUElw,Enhanced Music,95500,1834,86,9,7205.0,none
YkKradCOuuk,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43RENFMUYzMUNCOUYxMzYw,2023-07-15 13:00:33+00:00,public,UCalCDSmZAYD73tqVZ4l8yJg,A State Of Trance,809000,5271,275,24,1563.0,none
gkNDtnbMI1Y,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43NDQ0Mjg4NDVCNEMzQjBC,2023-07-15 14:00:24+00:00,public,UCMRrge2ToIanH-mU-2sYWFw,Melodic Airwave,174000,945,43,2,3627.0,none
r9B8MFKGHz4,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GMjk4M0Y2MDM3RjQzODAw,2023-07-15 15:00:40+00:00,public,UCtZZIenge-VfCE1eAXgLd4g,Culture Shock by Vintage Culture,11900,7957,311,16,3455.0,none
-o5WH3Tm_lU,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5COTcxMzAwMTkwRUU0Nzc2,2023-07-15 16:00:01+00:00,public,UC-EVnno6x6-aAG6g1ZVoN3A,Oliver Heldens,856000,20656,517,29,6863.0,none
LEdRaCPYGiU,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4xNzcyNjZBNEUxQkFCMDI1,2023-07-16 16:00:13+00:00,public,UCpiZh3AGeTygzfmUgioOFFg,Toolroom Records,455000,8060,311,16,3492.0,none
MOUD9CfIICI,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5FRDFCRDlGODY5QTNCNzcz,2023-07-16 18:00:07+00:00,public,UC1vdi4J54ucetZoFAfQenMg,Laidback Luke,291000,5382,294,50,3489.0,none
u4R9gm70ltQ,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43ODJCRUIyNUQwRTMwRDkx,2023-07-17 09:00:28+00:00,public,UCdUXAN90UQV4sxNehj5Vflw,Nora En Pure,366000,48680,1212,95,3609.0,none
QXz_Tr5PKAE,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5CRDdFQTJBNUM3QzNGMTEz,2023-07-17 16:00:07+00:00,public,UCGXkgynD9YyoEIVyqpaUElw,Enhanced Music,95500,429,32,1,1175.0,none
b2fTwwhuGjA,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GQzBCQUQ5RjMyN0VBQjk1,2023-07-17 18:06:37+00:00,public,UCSJ4gkVC6NrvII8umztf0Ow,Lofi Girl,13100000,61402,2350,122,1122.0,none
__d4n_X2MA8,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5BQjM3Q0UxODRBQjEyN0M4,2023-07-17 19:18:26+00:00,public,UCr45VhwCBYwMfdN-gz7W_OA,Insomniac,582000,1706,85,6,7200.0,none
oEFEpDZ9j9g,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4wRjVCNEMxNkMzOTBCNjU5,2023-07-18 11:00:38+00:00,public,UCGZXYc32ri4D0gSLPf2pZXQ,Armada Music TV,5160000,3506,218,37,3564.0,none
SVz07ybCUO4,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS41ODhFMDQ1QUE4MDgwMTlF,2023-07-18 14:00:18+00:00,public,UC3S6m1mbQbyYed33uK3-n1w,Smash The House,336000,608,38,1,3584.0,none
uvSnqLZvsjg,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43MzU3NzU3MjlFQzZCRDA2,2023-07-18 15:00:43+00:00,public,UCOxqgCwgOqC2lMqC5PYz_Dg,Chillhop Music,3280000,49334,1612,105,3620.0,none
fr5kLiZ_aNA,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5DNkFDNUEyODFGRjVBOTI0,2023-07-18 16:00:07+00:00,public,UCGXkgynD9YyoEIVyqpaUElw,Enhanced Music,95500,1569,101,16,3478.0,none
NC8sR-Go6ys,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4xNEFEMzFGQkMyNDIxNjM4,2023-07-18 19:00:06+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3540000,15127,518,64,3330.0,none
wDzsT-xH6hI,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GMzVBMjczMzlEN0M4MDRD,2023-07-19 04:13:50+00:00,public,UCC1qRH2kSGu7AzBwqEPVnjg,Anjunabeats,342000,6040,256,56,4065.0,none
12yOQmid5bo,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5CN0I5ODE5NUM2OEY5RTI1,2023-07-19 07:00:01+00:00,public,UC8eXqFK48M3bBSmMO1FRgIA,drumcodeofficial,367000,19093,673,68,8974.0,none
y5Sq4OV2PQY,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5CREYyNzJDNDdEMkQ1MTdC,2023-07-19 14:00:44+00:00,public,UC3S6m1mbQbyYed33uK3-n1w,Smash The House,336000,1037,49,1,3392.0,none
h2kfxAMkRl4,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4xNEQxRTM1QjI0MTY0NzNC,2023-07-19 14:55:10+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3540000,71239,3497,286,1923.0,none
jIy_BSGrAmc,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5FMDM5N0M0NEYyRjBGMzYx,2023-07-19 15:27:10+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3540000,11681,395,26,3458.0,none
nOpehiZFOn4,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5DNjI3RjM4RDk1ODdEQTA4,2023-07-19 16:00:08+00:00,public,UCbDgBFAketcO26wz-pR6OKA,Anjunadeep,618000,6387,278,44,5152.0,none
XQfVqH74-zA,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5DQUIwMzRGNUIwRTcyQ0VB,2023-07-19 16:00:09+00:00,public,UCDVKYPXwdYUQfgA05CkyFSg,GameChops,558000,3757,286,15,1030.0,none
uUCrTHDCzvE,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5CMTBEOTFGMkFGRUMzNkY2,2023-07-19 16:25:09+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3550000,9358,146,15,4145.0,none
UnXTbbifbZM,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5BNzUyMDFENjdEMDFBNTc5,2023-07-19 18:30:06+00:00,public,UCX4sShAQf01LYjYQhG2ZgKg,Monstercat Silk,277000,4223,273,30,3807.0,none
ORfEifgSsus,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5FM0M3MzNGRUQwQUExMTY2,2023-07-19 22:07:08+00:00,public,UCNVeD_tHABqF-fvbe20ZsPA,Aly & Fila,147000,9170,388,28,7073.0,none
